Survey Number,WIN,Alias,Date,Year,Month,Site #,SiteName,Repetition #,Site Length (ft),Stream Width (ft),Total Pool Length (ft),Discharge (cu ft/sec),Time Fished,Fish Number,Species Code,Total Length,szClass,Weight,Wild/Stocked,Stage,Sex,Mark Applied,Mark Present,Fingerling  Efficiency (%),Yearling Efficiency (%),Older Efficiency (%),GP Remarks,NYTME,NYTMN,Species Code,Number of Fish,Min Length (mm),Max Length (mm)
417033,D-71,West Branch Delaware River,7/10/17,2017,7,03,Mens,1,328,175,,704,0.27,89,328,50,50,,Wild,Young of year,,,,66,33,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,7/10/17,2017,7,03,Mens,1,328,175,,704,0.27,93,328,55,50,,Wild,Young of year,,,,66,33,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,7/10/17,2017,7,03,Mens,1,328,175,,704,0.27,68,328,41,40,,Wild,Young of year,,,,66,33,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,7/10/17,2017,7,03,Mens,1,328,175,,704,0.27,79,328,43,40,,Wild,Young of year,,,,66,33,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,7/10/17,2017,7,03,Mens,1,328,175,,704,0.27,74,328,47,40,,Wild,Young of year,,,,66,33,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,7/10/17,2017,7,03,Mens,1,328,175,,704,0.27,90,328,48,40,,Wild,Young of year,,,,66,33,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,7/10/17,2017,7,03,Mens,1,328,175,,704,0.27,85,328,35,30,,Wild,Young of year,,,,66,33,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,7/10/17,2017,7,03,Mens,1,328,175,,704,0.27,69,328,44,40,,Wild,Young of year,,,,66,33,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,7/10/17,2017,7,03,Mens,1,328,175,,704,0.27,77,328,53,50,,Wild,Young of year,,,,66,33,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,7/10/17,2017,7,03,Mens,1,328,175,,704,0.27,95,328,36,30,,Wild,Young of year,,,,66,33,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,7/10/17,2017,7,03,Mens,1,328,175,,704,0.27,80,328,41,40,,Wild,Young of year,,,,66,33,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,7/10/17,2017,7,03,Mens,1,328,175,,704,0.27,75,328,44,40,,Wild,Young of year,,,,66,33,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,7/10/17,2017,7,03,Mens,1,328,175,,704,0.27,78,328,50,50,,Wild,Young of year,,,,66,33,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,7/10/17,2017,7,03,Mens,1,328,175,,704,0.27,67,328,55,50,,Wild,Young of year,,,,66,33,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,7/10/17,2017,7,03,Mens,1,328,175,,704,0.27,83,328,42,40,,Wild,Young of year,,,,66,33,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,7/10/17,2017,7,03,Mens,1,328,175,,704,0.27,62,328,44,40,,Wild,Young of year,,,,66,33,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,7/10/17,2017,7,03,Mens,1,328,175,,704,0.27,53,328,127,120,,Wild,Yearling,,,,66,33,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,7/10/17,2017,7,03,Mens,1,328,175,,704,0.27,58,328,49,40,,Wild,Young of year,,,,66,33,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,7/10/17,2017,7,03,Mens,1,328,175,,704,0.27,59,328,40,40,,Wild,Young of year,,,,66,33,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,7/10/17,2017,7,03,Mens,1,328,175,,704,0.27,63,328,43,40,,Wild,Young of year,,,,66,33,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,7/10/17,2017,7,03,Mens,1,328,175,,704,0.27,97,328,38,30,,Wild,Young of year,,,,66,33,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,7/10/17,2017,7,03,Mens,1,328,175,,704,0.27,54,328,56,50,,Wild,Young of year,,,,66,33,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,7/10/17,2017,7,03,Mens,1,328,175,,704,0.27,70,328,43,40,,Wild,Young of year,,,,66,33,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,7/10/17,2017,7,03,Mens,1,328,175,,704,0.27,61,328,50,50,,Wild,Young of year,,,,66,33,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,7/10/17,2017,7,03,Mens,1,328,175,,704,0.27,88,328,45,40,,Wild,Young of year,,,,66,33,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,7/10/17,2017,7,03,Mens,1,328,175,,704,0.27,91,328,47,40,,Wild,Young of year,,,,66,33,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,7/10/17,2017,7,03,Mens,1,328,175,,704,0.27,82,328,40,40,,Wild,Young of year,,,,66,33,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,7/10/17,2017,7,03,Mens,1,328,175,,704,0.27,56,328,60,60,,Wild,Young of year,,,,66,33,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,7/10/17,2017,7,03,Mens,1,328,175,,704,0.27,81,328,42,40,,Wild,Young of year,,,,66,33,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,7/10/17,2017,7,03,Mens,1,328,175,,704,0.27,73,328,39,30,,Wild,Young of year,,,,66,33,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,7/10/17,2017,7,03,Mens,1,328,175,,704,0.27,71,328,44,40,,Wild,Young of year,,,,66,33,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,7/10/17,2017,7,03,Mens,1,328,175,,704,0.27,86,328,41,40,,Wild,Young of year,,,,66,33,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,7/10/17,2017,7,03,Mens,1,328,175,,704,0.27,72,328,41,40,,Wild,Young of year,,,,66,33,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,7/10/17,2017,7,03,Mens,1,328,175,,704,0.27,87,328,37,30,,Wild,Young of year,,,,66,33,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,7/10/17,2017,7,03,Mens,1,328,175,,704,0.27,64,328,46,40,,Wild,Young of year,,,,66,33,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,7/10/17,2017,7,03,Mens,1,328,175,,704,0.27,84,328,45,40,,Wild,Young of year,,,,66,33,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,7/10/17,2017,7,03,Mens,1,328,175,,704,0.27,65,328,59,50,,Wild,Young of year,,,,66,33,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,7/10/17,2017,7,03,Mens,1,328,175,,704,0.27,76,328,38,30,,Wild,Young of year,,,,66,33,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,7/10/17,2017,7,03,Mens,1,328,175,,704,0.27,96,328,40,40,,Wild,Young of year,,,,66,33,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,7/10/17,2017,7,03,Mens,1,328,175,,704,0.27,57,328,62,60,,Wild,Young of year,,,,66,33,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,7/10/17,2017,7,03,Mens,1,328,175,,704,0.27,55,328,66,60,,Wild,Young of year,,,,66,33,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,7/10/17,2017,7,03,Mens,1,328,175,,704,0.27,60,328,50,50,,Wild,Young of year,,,,66,33,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,7/10/17,2017,7,03,Mens,1,328,175,,704,0.27,92,328,53,50,,Wild,Young of year,,,,66,33,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,8/21/17,2017,8,03,Mens,1,328,175,,664,0.24,245,328,66,60,,Wild,Young of year,,,,75,,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,8/21/17,2017,8,03,Mens,1,328,175,,664,0.24,265,328,58,50,,Wild,Young of year,,,,75,,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,8/21/17,2017,8,03,Mens,1,328,175,,664,0.24,259,328,58,50,,Wild,Young of year,,,,75,,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,8/21/17,2017,8,03,Mens,1,328,175,,664,0.24,260,328,60,60,,Wild,Young of year,,,,75,,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,8/21/17,2017,8,03,Mens,1,328,175,,664,0.24,255,328,69,60,,Wild,Young of year,,,,75,,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,8/21/17,2017,8,03,Mens,1,328,175,,664,0.24,246,328,63,60,,Wild,Young of year,,,,75,,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,8/21/17,2017,8,03,Mens,1,328,175,,664,0.24,237,328,64,60,,Wild,Young of year,,,,75,,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,8/21/17,2017,8,03,Mens,1,328,175,,664,0.24,257,328,63,60,,Wild,Young of year,,,,75,,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,8/21/17,2017,8,03,Mens,1,328,175,,664,0.24,239,328,76,70,,Wild,Young of year,,,,75,,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,8/21/17,2017,8,03,Mens,1,328,175,,664,0.24,242,328,70,70,,Wild,Young of year,,,,75,,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,8/21/17,2017,8,03,Mens,1,328,175,,664,0.24,261,328,60,60,,Wild,Young of year,,,,75,,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,8/21/17,2017,8,03,Mens,1,328,175,,664,0.24,258,328,54,50,,Wild,Young of year,,,,75,,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,8/21/17,2017,8,03,Mens,1,328,175,,664,0.24,250,328,79,70,,Wild,Young of year,,,,75,,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,8/21/17,2017,8,03,Mens,1,328,175,,664,0.24,236,328,92,90,,Wild,Young of year,,,,75,,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,8/21/17,2017,8,03,Mens,1,328,175,,664,0.24,233,328,90,90,,Wild,Young of year,,,,75,,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,8/21/17,2017,8,03,Mens,1,328,175,,664,0.24,254,328,66,60,,Wild,Young of year,,,,75,,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,8/21/17,2017,8,03,Mens,1,328,175,,664,0.24,252,328,67,60,,Wild,Young of year,,,,75,,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,8/21/17,2017,8,03,Mens,1,328,175,,664,0.24,244,328,66,60,,Wild,Young of year,,,,75,,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,8/21/17,2017,8,03,Mens,1,328,175,,664,0.24,256,328,54,50,,Wild,Young of year,,,,75,,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,8/21/17,2017,8,03,Mens,1,328,175,,664,0.24,240,328,73,70,,Wild,Young of year,,,,75,,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,8/21/17,2017,8,03,Mens,1,328,175,,664,0.24,263,328,73,70,,Wild,Young of year,,,,75,,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,8/21/17,2017,8,03,Mens,1,328,175,,664,0.24,249,328,60,60,,Wild,Young of year,,,,75,,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,8/21/17,2017,8,03,Mens,1,328,175,,664,0.24,243,328,61,60,,Wild,Young of year,,,,75,,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,8/21/17,2017,8,03,Mens,1,328,175,,664,0.24,264,328,70,70,,Wild,Young of year,,,,75,,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,8/21/17,2017,8,03,Mens,1,328,175,,664,0.24,248,328,59,50,,Wild,Young of year,,,,75,,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,8/21/17,2017,8,03,Mens,1,328,175,,664,0.24,234,328,61,60,,Wild,Young of year,,,,75,,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,8/21/17,2017,8,03,Mens,1,328,175,,664,0.24,247,328,61,60,,Wild,Young of year,,,,75,,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,8/21/17,2017,8,03,Mens,1,328,175,,664,0.24,235,328,60,60,,Wild,Young of year,,,,75,,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,8/21/17,2017,8,03,Mens,1,328,175,,664,0.24,262,328,60,60,,Wild,Young of year,,,,75,,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,8/21/17,2017,8,03,Mens,1,328,175,,664,0.24,251,328,79,70,,Wild,Young of year,,,,75,,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,8/21/17,2017,8,03,Mens,1,328,175,,664,0.24,241,328,72,70,,Wild,Young of year,,,,75,,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,8/21/17,2017,8,03,Mens,1,328,175,,664,0.24,238,328,73,70,,Wild,Young of year,,,,75,,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,8/21/17,2017,8,03,Mens,1,328,175,,664,0.24,253,328,57,50,,Wild,Young of year,,,,75,,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,9/25/17,2017,9,03,Mens,1,328,175,,1030,0.12,381,328,89,80,,Wild,Young of year,,,,66,,100,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,9/25/17,2017,9,03,Mens,1,328,175,,1030,0.12,371,328,79,70,,Wild,Young of year,,,,66,,100,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,9/25/17,2017,9,03,Mens,1,328,175,,1030,0.12,363,328,94,90,,Wild,Young of year,,,,66,,100,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,9/25/17,2017,9,03,Mens,1,328,175,,1030,0.12,368,328,68,60,,Wild,Young of year,,,,66,,100,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,9/25/17,2017,9,03,Mens,1,328,175,,1030,0.12,380,328,101,100,,Wild,Young of year,,,,66,,100,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,9/25/17,2017,9,03,Mens,1,328,175,,1030,0.12,376,328,77,70,,Wild,Young of year,,,,66,,100,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,9/25/17,2017,9,03,Mens,1,328,175,,1030,0.12,377,328,78,70,,Wild,Young of year,,,,66,,100,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,9/25/17,2017,9,03,Mens,1,328,175,,1030,0.12,378,328,105,100,,Wild,Young of year,,,,66,,100,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,9/25/17,2017,9,03,Mens,1,328,175,,1030,0.12,367,328,86,80,,Wild,Young of year,,,,66,,100,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,9/25/17,2017,9,03,Mens,1,328,175,,1030,0.12,364,328,69,60,,Wild,Young of year,,,,66,,100,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,9/25/17,2017,9,03,Mens,1,328,175,,1030,0.12,382,328,260,260,181,Wild,Older,,,,66,,100,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,9/25/17,2017,9,03,Mens,1,328,175,,1030,0.12,375,328,91,90,,Wild,Young of year,,,,66,,100,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,9/25/17,2017,9,03,Mens,1,328,175,,1030,0.12,366,328,75,70,,Wild,Young of year,,,,66,,100,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,9/25/17,2017,9,03,Mens,1,328,175,,1030,0.12,369,328,100,100,,Wild,Young of year,,,,66,,100,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,9/25/17,2017,9,03,Mens,1,328,175,,1030,0.12,374,328,74,70,,Wild,Young of year,,,,66,,100,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,9/25/17,2017,9,03,Mens,1,328,175,,1030,0.12,379,328,79,70,,Wild,Young of year,,,,66,,100,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,9/25/17,2017,9,03,Mens,1,328,175,,1030,0.12,365,328,92,90,,Wild,Young of year,,,,66,,100,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,9/25/17,2017,9,03,Mens,1,328,175,,1030,0.12,383,328,444,440,806,Wild,Older,Male,AD311732,,66,,100,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,9/25/17,2017,9,03,Mens,1,328,175,,1030,0.12,370,328,89,80,,Wild,Young of year,,,,66,,100,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,9/25/17,2017,9,03,Mens,1,328,175,,1030,0.12,373,328,68,60,,Wild,Young of year,,,,66,,100,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,9/25/17,2017,9,03,Mens,1,328,175,,1030,0.12,372,328,83,80,,Wild,Young of year,,,,66,,100,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,10/23/17,2017,10,03,Mens,1,328,175,,314,0.11,477,328,93,90,,Wild,Young of year,,,,66,,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,10/23/17,2017,10,03,Mens,1,328,175,,314,0.11,482,328,75,70,,Wild,Young of year,,,,66,,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,10/23/17,2017,10,03,Mens,1,328,175,,314,0.11,479,328,98,90,,Wild,Young of year,,,,66,,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,10/23/17,2017,10,03,Mens,1,328,175,,314,0.11,480,328,82,80,,Wild,Young of year,,,,66,,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,10/23/17,2017,10,03,Mens,1,328,175,,314,0.11,481,328,103,100,,Wild,Young of year,,,,66,,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,10/23/17,2017,10,03,Mens,1,328,175,,314,0.11,476,328,111,110,,Wild,Young of year,,,,66,,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,10/23/17,2017,10,03,Mens,1,328,175,,314,0.11,478,328,80,80,,Wild,Young of year,,,,66,,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,10/23/17,2017,10,03,Mens,1,328,175,,314,0.11,475,328,82,80,,Wild,Young of year,,,,66,,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,10/23/17,2017,10,03,Mens,1,328,175,,314,0.11,483,328,70,70,,Wild,Young of year,,,,66,,,Shocked river right bank,465161,4654808,,,,
417033,D-71,West Branch Delaware River,7/10/17,2017,7,03,Mens,1,328,175,,704,0.27,,,,,,,,,,,66,33,,Shocked river right bank,465161,4654808,276,2,,
417033,D-71,West Branch Delaware River,7/10/17,2017,7,03,Mens,1,328,175,,704,0.27,,,,,,,,,,,66,33,,Shocked river right bank,465161,4654808,448,2,,
417033,D-71,West Branch Delaware River,7/10/17,2017,7,03,Mens,1,328,175,,704,0.27,,,,,,,,,,,66,33,,Shocked river right bank,465161,4654808,207,3,,
417033,D-71,West Branch Delaware River,7/10/17,2017,7,03,Mens,1,328,175,,704,0.27,,,,,,,,,,,66,33,,Shocked river right bank,465161,4654808,419,20,,
417033,D-71,West Branch Delaware River,7/10/17,2017,7,03,Mens,1,328,175,,704,0.27,,,,,,,,,,,66,33,,Shocked river right bank,465161,4654808,866,2,,
417033,D-71,West Branch Delaware River,7/10/17,2017,7,03,Mens,1,328,175,,704,0.27,,,,,,,,,,,66,33,,Shocked river right bank,465161,4654808,406,2,,
417033,D-71,West Branch Delaware River,7/10/17,2017,7,03,Mens,1,328,175,,704,0.27,,,,,,,,,,,66,33,,Shocked river right bank,465161,4654808,614,2,,
417033,D-71,West Branch Delaware River,8/21/17,2017,8,03,Mens,1,328,175,,664,0.24,,,,,,,,,,,75,,,Shocked river right bank,465161,4654808,276,2,,
417033,D-71,West Branch Delaware River,8/21/17,2017,8,03,Mens,1,328,175,,664,0.24,,,,,,,,,,,75,,,Shocked river right bank,465161,4654808,591,2,,
417033,D-71,West Branch Delaware River,8/21/17,2017,8,03,Mens,1,328,175,,664,0.24,,,,,,,,,,,75,,,Shocked river right bank,465161,4654808,866,5,,
417033,D-71,West Branch Delaware River,8/21/17,2017,8,03,Mens,1,328,175,,664,0.24,,,,,,,,,,,75,,,Shocked river right bank,465161,4654808,448,12,,
417033,D-71,West Branch Delaware River,8/21/17,2017,8,03,Mens,1,328,175,,664,0.24,,,,,,,,,,,75,,,Shocked river right bank,465161,4654808,377,2,,
417033,D-71,West Branch Delaware River,8/21/17,2017,8,03,Mens,1,328,175,,664,0.24,,,,,,,,,,,75,,,Shocked river right bank,465161,4654808,406,2,,
